x,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,
-0.062,0.475266,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,0.475281,
-0.061,0.475665,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,0.47568,
-0.06,0.476063,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,0.476078,
-0.059,0.476462,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,0.476476,
-0.058,0.476861,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,0.476874,
-0.057,0.47726,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,0.477273,
-0.056,0.477659,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,0.477671,
-0.055,0.478058,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,0.478069,
-0.054,0.478457,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,0.478468,
-0.053,0.478856,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,0.478866,
-0.052,0.479255,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,0.479264,
-0.051,0.479654,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,0.479663,
-0.05,0.480053,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,0.480061,
-0.049,0.480452,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,0.48046,
-0.048,0.480851,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,0.480858,
-0.047,0.48125,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,0.481257,
-0.046,0.481649,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,0.481655,
-0.045,0.482048,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,0.482054,
-0.044,0.482447,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,0.482452,
-0.043,0.482845,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,0.482851,
-0.042,0.483244,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,0.483249,
-0.041,0.483643,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,0.483648,
-0.04,0.484042,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,0.484047,
-0.039,0.484441,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,0.484445,
-0.038,0.48484,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,0.484844,
-0.037,0.485239,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,0.485243,
-0.036,0.485638,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,0.485641,
-0.035,0.486037,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,0.48604,
-0.034,0.486436,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,0.486439,
-0.033,0.486835,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,0.486837,
-0.032,0.487234,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,0.487236,
-0.031,0.487633,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,0.487635,
-0.03,0.488032,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,0.488034,
-0.029,0.488431,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,0.488432,
-0.028,0.48883,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,0.488831,
-0.027,0.489229,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,0.48923,
-0.026,0.489628,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,0.489629,
-0.025,0.490026,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,0.490027,
-0.024,0.490425,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,0.490426,
-0.023,0.490824,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,0.490825,
-0.022,0.491223,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,0.491224,
-0.021,0.491622,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,0.491623,
-0.02,0.492021,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,0.492022,
-0.019,0.49242,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,0.492421,
-0.018,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,0.492819,
-0.017,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,0.493218,
-0.016,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,0.493617,
-0.015,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,0.494016,
-0.014,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,0.494415,
-0.013,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,
-0.012,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,0.495213,
-0.011,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,0.495612,
-0.01,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,0.496011,
-0.009,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,0.49641,
-0.008,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,0.496808,
-0.007,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,0.497207,
-0.006,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,0.497606,
-0.005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,0.498005,
-0.004,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,0.498404,
-0.003,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,0.498803,
-0.002,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,0.499202,
-0.001,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,0.499601,
-3.29521e-13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.001,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,0.500399,
0.002,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,0.500798,
0.003,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,0.501197,
0.004,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,0.501596,
0.005,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,0.501995,
0.006,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,0.502394,
0.007,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,0.502793,
0.008,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,0.503192,
0.009,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,0.50359,
0.01,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,0.503989,
0.011,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,0.504388,
